event_id,output_id,sidx,loss
51,6,-1,5487.77
51,6,1,168.87
51,7,-3,49145.30
51,7,-1,2808.93
51,7,1,1549.37
51,8,-3,19658.12
51,8,-1,459.72
51,8,1,177.12
52,1,-3,982906.00
52,1,-1,1865.13
52,1,1,23789.30
52,2,-3,98290.60
52,2,-1,3064.62
52,2,1,2413.18
52,3,-3,49145.30
52,3,-1,1026.80
52,3,1,1360.42
52,4,-3,19658.12
52,4,-1,711.42
52,4,1,1238.93
52,5,-3,982906.00
52,5,-1,1857.07
52,5,1,47829.02
52,6,-3,98290.60
52,6,-1,2124.01
52,6,1,442.08
52,7,-3,49145.30
52,7,-1,102.64
52,7,1,1458.61
52,8,-3,19658.12
52,8,-1,613.71
52,8,1,628.00
53,1,-3,982906.00
53,1,-1,13330.20
53,1,1,10944.68
53,2,-3,98290.60
53,2,-1,1636.15
53,2,1,1086.86
53,3,-3,49145.30
53,3,-1,759.31
53,3,1,1393.73
53,4,-3,19658.12
53,4,-1,115.19
53,4,1,163.52
53,5,-3,982906.00
53,5,-1,19751.92
53,5,1,69867.23
53,6,-3,98290.60
53,6,-1,497.02
53,6,1,5458.78
53,7,-3,49145.30
53,7,-1,1350.90
53,7,1,1977.18
53,8,-3,19658.12
53,8,-1,565.23
53,8,1,1593.85
54,1,-3,982906.00
54,1,-1,59541.27
54,1,1,22415.69
54,2,-3,98290.60
54,2,-1,3653.73
54,2,1,519.64
54,3,-3,49145.30
54,3,-1,158.24
54,3,1,2000.49
54,4,-3,19658.12
54,4,-1,901.47
54,4,1,782.19
54,5,-3,982906.00
54,5,-1,71517.32
54,5,1,4386.73
54,6,-3,98290.60
54,6,-1,4292.94
54,6,1,503.18
54,7,-3,49145.30
54,7,-1,2522.05
54,7,1,1856.11
54,8,-3,19658.12
54,8,-1,234.54
54,8,1,133.44
55,1,-3,982906.00
55,1,-1,1252.53
55,1,1,38704.67
55,2,-3,98290.60
55,2,-1,974.42
55,2,1,1322.43
55,3,-3,49145.30
55,3,-1,3187.88
55,3,1,1510.13
55,4,-3,19658.12
55,4,-1,1290.15
55,4,1,538.94
55,5,-3,982906.00
55,5,-1,16499.52
55,5,1,42560.06
55,6,-3,98290.60
55,6,-1,1162.27
55,6,1,3055.56
55,7,-3,49145.30
55,7,-1,3225.99
55,7,1,3221.35
55,8,-3,19658.12
55,8,-1,627.70
55,8,1,98.80
56,1,-3,982906.00
56,1,-1,10259.33
56,1,1,18123.91
56,2,-3,98290.60
56,2,-1,436.18
56,2,1,127.07
56,3,-3,49145.30
56,3,-1,1452.38
56,3,1,687.86
56,4,-3,19658.12
56,4,-1,132.72
56,4,1,442.54
56,5,-3,982906.00
56,5,-1,4288.89
56,5,1,4742.12
56,6,-3,98290.60
56,6,-1,77.32
56,6,1,2849.77
56,7,-3,49145.30
56,7,-1,1665.02
56,7,1,1235.29
56,8,-3,19658.12
56,8,-1,394.05
56,8,1,431.90
57,1,-3,982906.00
57,1,-1,26359.15
57,1,1,71596.62
57,2,-3,98290.60
57,2,-1,5028.68
57,2,1,7766.23
57,3,-3,49145.30
57,3,-1,883.89
57,3,1,897.00
57,4,-3,19658.12
57,4,-1,555.56
57,4,1,577.61
57,5,-3,982906.00
57,5,-1,68345.09
57,5,1,71496.45
57,6,-3,98290.60
57,6,-1,817.31
57,6,1,204.32
57,7,-3,49145.30
57,7,-1,277.49
57,7,1,3921.28
57,8,-3,19658.12
57,8,-1,1283.03
57,8,1,868.17
58,1,-3,982906.00
58,1,-1,35172.43
58,1,1,78393.98
58,2,-3,98290.60
58,2,-1,2304.53
58,2,1,5148.79
58,3,-3,49145.30
58,3,-1,0.83
58,3,1,291.58
58,4,-3,19658.12
58,4,-1,728.09
58,4,1,1058.82
58,5,-3,982906.00
58,5,-1,73498.38
58,5,1,61329.95
58,6,-3,98290.60
58,6,-1,4557.42
58,6,1,4847.49
58,7,-3,49145.30
58,7,-1,1765.21
58,7,1,1622.05
58,8,-3,19658.12
58,8,-1,262.42
58,8,1,689.66
59,1,-3,982906.00
59,1,-1,77153.41
59,1,1,63796.36
59,2,-3,98290.60
59,2,-1,6550.10
59,2,1,607.44
59,3,-3,49145.30
59,3,-1,270.81
59,3,1,1568.42
59,4,-3,19658.12
59,4,-1,153.85
59,4,1,1268.33
59,5,-3,982906.00
59,5,-1,53337.21
59,5,1,3262.48
59,6,-3,98290.60
59,6,-1,2696.38
59,6,1,5380.78
59,7,-3,49145.30
59,7,-1,2506.67
59,7,1,2502.38
59,8,-3,19658.12
59,8,-1,878.87
59,8,1,380.50
60,1,-3,982906.00
60,1,-1,52351.71
60,1,1,56753.63
60,2,-3,98290.60
60,2,-1,4465.99
60,2,1,56.16
60,3,-3,49145.30
60,3,-1,1384.68
60,3,1,271.20
60,4,-3,19658.12
60,4,-1,737.13
60,4,1,991.60
60,5,-3,982906.00
60,5,-1,9689.83
60,5,1,32280.21
60,6,-3,98290.60
60,6,-1,2175.67
60,6,1,882.57
60,7,-3,49145.30
60,7,-1,377.39
60,7,1,2199.70
60,8,-3,19658.12
60,8,-1,390.99
60,8,1,1187.02
61,1,-3,982906.00
61,1,-1,48779.88
61,1,1,58331.67
61,2,-3,98290.60
61,2,-1,785.04
61,2,1,4671.59
61,3,-3,49145.30
61,3,-1,457.58
61,3,1,3600.45
61,4,-3,19658.12
61,4,-1,1101.73
61,4,1,1368.79
61,5,-3,982906.00
61,5,-1,8614.35
61,5,1,36943.41
61,6,-3,98290.60
61,6,-1,3733.61
61,6,1,562.79
61,7,-3,49145.30
61,7,-1,1308.80
61,7,1,2787.77
61,8,-3,19658.12
61,8,-1,894.72
61,8,1,1148.47
62,1,-3,982906.00
62,1,-1,36834.59
62,1,1,28930.62
62,2,-3,98290.60
62,2,-1,2563.67
62,2,1,2073.78
62,3,-3,49145.30
62,3,-1,2583.07
62,3,1,481.89
62,4,-3,19658.12
62,4,-1,714.63
62,4,1,15.81
62,5,-3,982906.00
62,5,-1,17015.08
62,5,1,31639.51
62,6,-3,98290.60
62,6,-1,5765.92
62,6,1,3934.45
62,7,-3,49145.30
62,7,-1,419.69
62,7,1,396.81
62,8,-3,19658.12
62,8,-1,74.22
62,8,1,877.73
63,1,-3,982906.00
63,1,-1,61947.14
63,1,1,62061.10
63,2,-3,98290.60
63,2,-1,4708.83
63,2,1,5703.14
63,3,-3,49145.30
63,3,-1,1420.85
63,3,1,2814.81
63,4,-3,19658.12
63,4,-1,1291.87
63,4,1,1571.56
63,5,-3,982906.00
63,5,-1,20911.67
63,5,1,69264.66
63,6,-3,98290.60
63,6,-1,2091.34
63,6,1,1666.82
63,7,-3,49145.30
63,7,-1,207.64
63,7,1,3216.87
63,8,-3,19658.12
63,8,-1,615.91
63,8,1,1548.33
64,1,-3,982906.00
64,1,-1,72226.45
64,1,1,42687.46
64,2,-3,98290.60
64,2,-1,2461.20
64,2,1,21.97
64,3,-3,49145.30
64,3,-1,1233.39
64,3,1,117.89
64,4,-3,19658.12
64,4,-1,192.91
64,4,1,1268.52
64,5,-3,982906.00
64,5,-1,44489.59
64,5,1,53142.60
64,6,-3,98290.60
64,6,-1,6974.39
64,6,1,508.62
64,7,-3,49145.30
64,7,-1,2452.67
64,7,1,2757.00
64,8,-3,19658.12
64,8,-1,1403.47
64,8,1,891.93
65,1,-3,982906.00
65,1,-1,7174.05
65,1,1,77727.99
65,2,-3,98290.60
65,2,-1,5316.57
65,2,1,7590.76
65,3,-3,49145.30
65,3,-1,1944.16
65,3,1,1244.79
65,4,-3,19658.12
65,4,-1,517.93
65,4,1,519.78
65,5,-3,982906.00
65,5,-1,16196.76
65,5,1,62653.91
65,6,-3,98290.60
65,6,-1,3672.92
65,6,1,4730.74
65,7,-3,49145.30
65,7,-1,1101.16
65,7,1,270.87
65,8,-3,19658.12
65,8,-1,815.54
65,8,1,814.96
66,1,-3,982906.00
66,1,-1,68819.84
66,1,1,50683.68
66,2,-3,98290.60
66,2,-1,459.92
66,2,1,2244.67
66,3,-3,49145.30
66,3,-1,1911.73
66,3,1,571.10
66,4,-3,19658.12
66,4,-1,529.17
66,4,1,447.36
66,5,-3,982906.00
66,5,-1,45437.06
66,5,1,71431.52
66,6,-3,98290.60
66,6,-1,345.21
66,6,1,1979.47
66,7,-3,49145.30
66,7,-1,959.46
66,7,1,227.62
66,8,-3,19658.12
66,8,-1,1060.45
66,8,1,960.46
67,1,-3,982906.00
67,1,-1,2868.54
67,1,1,7812.14
67,2,-3,98290.60
67,2,-1,2093.41
67,2,1,2116.03
67,3,-3,49145.30
67,3,-1,3102.65
67,3,1,459.90
67,4,-3,19658.12
67,4,-1,714.39
67,4,1,379.48
67,5,-3,982906.00
67,5,-1,14940.28
67,5,1,1266.26
67,6,-3,98290.60
67,6,-1,1413.70
67,6,1,2430.22
67,7,-3,49145.30
67,7,-1,396.09
67,7,1,919.86
67,8,-3,19658.12
67,8,-1,360.95
67,8,1,284.79
68,1,-3,982906.00
68,1,-1,36340.08
68,1,1,54792.79
68,2,-3,98290.60
68,2,-1,835.72
68,2,1,5993.08
68,3,-3,49145.30
68,3,-1,3277.12
68,3,1,3562.30
68,4,-3,19658.12
68,4,-1,1296.25
68,4,1,500.19
68,5,-3,982906.00
68,5,-1,70116.39
68,5,1,61163.66
68,6,-3,98290.60
68,6,-1,4273.12
68,6,1,2023.54
68,7,-3,49145.30
68,7,-1,475.39
68,7,1,2850.06
68,8,-3,19658.12
68,8,-1,606.91
68,8,1,845.91
69,1,-3,982906.00
69,1,-1,61552.49
69,1,1,19894.60
69,2,-3,98290.60
69,2,-1,2094.82
69,2,1,5390.07
69,3,-3,49145.30
69,3,-1,3542.60
69,3,1,840.51
69,4,-3,19658.12
69,4,-1,1027.98
69,4,1,1036.05
69,5,-3,982906.00
69,5,-1,34563.40
69,5,1,15417.42
69,6,-3,98290.60
69,6,-1,3061.14
69,6,1,1632.90
69,7,-3,49145.30
69,7,-1,1547.45
69,7,1,2109.46
69,8,-3,19658.12
69,8,-1,512.23
69,8,1,742.50
70,1,-3,982906.00
70,1,-1,3694.47
70,1,1,11525.34
70,2,-3,98290.60
70,2,-1,2041.38
70,2,1,412.06
70,3,-3,49145.30
70,3,-1,226.80
70,3,1,648.28
70,4,-3,19658.12
70,4,-1,1156.63
70,4,1,186.34
70,5,-3,982906.00
70,5,-1,18020.81
70,5,1,2771.27
70,6,-3,98290.60
70,6,-1,5140.43
70,6,1,611.70
70,7,-3,49145.30
70,7,-1,2373.06
70,7,1,22.90
70,8,-3,19658.12
70,8,-1,75.84
70,8,1,557.34
71,1,-3,982906.00
71,1,-1,47863.01
71,1,1,50252.64
71,2,-3,98290.60
71,2,-1,4949.10
71,2,1,3404.83
71,3,-3,49145.30
71,3,-1,2379.33
71,3,1,938.61
71,4,-3,19658.12
71,4,-1,1274.91
71,4,1,660.10
71,5,-3,982906.00
71,5,-1,26442.73
71,5,1,4146.51
71,6,-3,98290.60
71,6,-1,2974.05
71,6,1,2021.04
71,7,-3,49145.30
71,7,-1,7.50
71,7,1,2070.09
71,8,-3,19658.12
71,8,-1,163.54
71,8,1,143.07
72,1,-3,982906.00
72,1,-1,53488.00
72,1,1,40987.07
72,2,-3,98290.60
72,2,-1,860.59
72,2,1,3648.90
72,3,-3,49145.30
72,3,-1,1754.49
72,3,1,4.52
72,4,-3,19658.12
72,4,-1,1316.21
72,4,1,30.31
72,5,-3,982906.00
72,5,-1,56037.73
72,5,1,18759.53
72,6,-3,98290.60
72,6,-1,5781.97
72,6,1,4499.52
72,7,-3,49145.30
72,7,-1,2443.24
72,7,1,659.64
72,8,-3,19658.12
72,8,-1,56.42
72,8,1,633.93
73,1,-3,982906.00
73,1,-1,65804.28
73,1,1,22550.85
73,2,-3,98290.60
73,2,-1,6317.25
73,2,1,52.15
73,3,-3,49145.30
73,3,-1,1045.82
73,3,1,580.72
73,4,-3,19658.12
73,4,-1,89.60
73,4,1,675.27
73,5,-3,982906.00
73,5,-1,5671.03
73,5,1,60565.52
73,6,-3,98290.60
73,6,-1,4551.37
73,6,1,1165.57
73,7,-3,49145.30
73,7,-1,2040.90
73,7,1,2972.88
73,8,-3,19658.12
73,8,-1,1266.76
73,8,1,125.26
74,1,-3,982906.00
74,1,-1,60886.72
74,1,1,38892.68
74,2,-3,98290.60
74,2,-1,353.62
74,2,1,6787.35
74,3,-3,49145.30
74,3,-1,1526.32
74,3,1,215.18
74,4,-3,19658.12
74,4,-1,1056.57
74,4,1,846.56
74,5,-3,982906.00
74,5,-1,53621.32
74,5,1,55080.74
74,6,-3,98290.60
74,6,-1,4705.99
74,6,1,2011.60
74,7,-3,49145.30
74,7,-1,1312.64
74,7,1,2813.30
74,8,-3,19658.12
74,8,-1,1361.09
74,8,1,78.84
75,1,-3,982906.00
75,1,-1,69790.11
75,1,1,40836.92
75,2,-3,98290.60
75,2,-1,3421.17
75,2,1,1476.57
75,3,-3,49145.30
75,3,-1,3138.15
75,3,1,1702.00
75,4,-3,19658.12
75,4,-1,182.01
75,4,1,797.50
75,5,-3,982906.00
75,5,-1,30113.56
75,5,1,5968.43
75,6,-3,98290.60
75,6,-1,1628.90
75,6,1,5528.08
75,7,-3,49145.30
75,7,-1,678.03
75,7,1,788.32
75,8,-3,19658.12
75,8,-1,599.27
75,8,1,475.28
76,1,-3,982906.00
76,1,-1,2753.89
76,1,1,16453.59
76,2,-3,98290.60
76,2,-1,3760.46
76,2,1,419.00
76,3,-3,49145.30
76,3,-1,1604.75
76,3,1,1937.26
76,4,-3,19658.12
76,4,-1,383.30
76,4,1,634.00
76,5,-3,982906.00
76,5,-1,9106.51
76,5,1,4243.59
76,6,-3,98290.60
76,6,-1,806.56
76,6,1,3527.34
76,7,-3,49145.30
76,7,-1,671.79
76,7,1,856.32
76,8,-3,19658.12
76,8,-1,526.49
76,8,1,646.71
77,1,-3,982906.00
77,1,-1,32191.42
77,1,1,15671.08
77,2,-3,98290.60
77,2,-1,3988.65
77,2,1,3075.85
77,3,-3,49145.30
77,3,-1,3158.61
77,3,1,2624.68
77,4,-3,19658.12
77,4,-1,242.71
77,4,1,98.98
77,5,-3,982906.00
77,5,-1,31073.50
77,5,1,74267.16
77,6,-3,98290.60
77,6,-1,3940.81
77,6,1,5555.31
77,7,-3,49145.30
77,7,-1,1250.36
77,7,1,1888.18
77,8,-3,19658.12
77,8,-1,603.81
77,8,1,226.22
78,1,-3,982906.00
78,1,-1,9227.64
78,1,1,62357.76
78,2,-3,98290.60
78,2,-1,4218.72
78,2,1,5133.17
78,3,-3,49145.30
78,3,-1,722.50
78,3,1,2132.64
78,4,-3,19658.12
78,4,-1,1453.56
78,4,1,545.73
78,5,-3,982906.00
78,5,-1,41437.46
78,5,1,18771.69
78,6,-3,98290.60
78,6,-1,369.36
78,6,1,1323.31
78,7,-3,49145.30
78,7,-1,1479.31
78,7,1,569.91
78,8,-3,19658.12
78,8,-1,815.49
78,8,1,200.44
79,1,-3,982906.00
79,1,-1,11039.48
79,1,1,2814.45
79,2,-3,98290.60
79,2,-1,3465.08
79,2,1,3701.90
79,3,-3,49145.30
79,3,-1,1254.10
79,3,1,2967.82
79,4,-3,19658.12
79,4,-1,399.97
79,4,1,1018.09
79,5,-3,982906.00
79,5,-1,14139.64
79,5,1,49641.11
79,6,-3,98290.60
79,6,-1,779.28
79,6,1,1328.02
79,7,-3,49145.30
79,7,-1,1630.94
79,7,1,2171.18
79,8,-3,19658.12
79,8,-1,734.58
79,8,1,409.91
80,1,-3,982906.00
80,1,-1,8204.03
80,1,1,15991.44
80,2,-3,98290.60
80,2,-1,1435.01
80,2,1,615.68
80,3,-3,49145.30
80,3,-1,1649.95
80,3,1,1307.01
80,4,-3,19658.12
80,4,-1,487.96
80,4,1,457.19
80,5,-3,982906.00
80,5,-1,3698.29
80,5,1,19867.63
80,6,-3,98290.60
80,6,-1,1052.66
80,6,1,420.87
80,7,-3,49145.30
80,7,-1,925.35
80,7,1,2159.68
80,8,-3,19658.12
80,8,-1,649.54
80,8,1,831.14
81,1,-3,982906.00
81,1,-1,13450.74
81,1,1,27134.19
81,2,-3,98290.60
81,2,-1,1463.23
81,2,1,1452.15
81,3,-3,49145.30
81,3,-1,124.52
81,3,1,3182.87
81,4,-3,19658.12
81,4,-1,561.73
81,4,1,625.11
81,5,-3,982906.00
81,5,-1,26708.79
81,5,1,49333.98
81,6,-3,98290.60
81,6,-1,4752.42
81,6,1,6116.28
81,7,-3,49145.30
81,7,-1,1216.37
81,7,1,3236.42
81,8,-3,19658.12
81,8,-1,216.79
81,8,1,1252.33
82,1,-3,982906.00
82,1,-1,13823.09
82,1,1,57513.50
82,2,-3,98290.60
82,2,-1,1033.99
82,2,1,2995.04
82,3,-3,49145.30
82,3,-1,3152.49
82,3,1,455.73
82,4,-3,19658.12
82,4,-1,1093.50
82,4,1,664.08
82,5,-3,982906.00
82,5,-1,30771.69
82,5,1,24208.83
82,6,-3,98290.60
82,6,-1,4496.51
82,6,1,5016.98
82,7,-3,49145.30
82,7,-1,1545.67
82,7,1,1412.45
82,8,-3,19658.12
82,8,-1,1021.11
82,8,1,1099.32
83,1,-3,982906.00
83,1,-1,23785.38
83,1,1,36476.53
83,2,-3,98290.60
83,2,-1,5997.45
83,2,1,3284.43
83,3,-3,49145.30
83,3,-1,1934.28
83,3,1,2272.34
83,4,-3,19658.12
83,4,-1,1060.77
83,4,1,758.71
83,5,-3,982906.00
83,5,-1,37572.21
83,5,1,41525.92
83,6,-3,98290.60
83,6,-1,198.30
83,6,1,2700.16
83,7,-3,49145.30
83,7,-1,1806.49
83,7,1,1016.37
83,8,-3,19658.12
83,8,-1,437.35
83,8,1,1062.16
84,1,-3,982906.00
84,1,-1,15121.13
84,1,1,31702.73
84,2,-3,98290.60
84,2,-1,1378.65
84,2,1,5163.82
84,3,-3,49145.30
84,3,-1,240.10
84,3,1,2657.46
84,4,-3,19658.12
84,4,-1,594.61
84,4,1,653.44
84,5,-3,982906.00
84,5,-1,15174.46
84,5,1,8706.34
84,6,-3,98290.60
84,6,-1,4488.02
84,6,1,2999.07
84,7,-3,49145.30
84,7,-1,256.27
84,7,1,2523.37
84,8,-3,19658.12
84,8,-1,690.30
84,8,1,1059.75
85,1,-3,982906.00
85,1,-1,5763.88
85,1,1,40399.01
85,2,-3,98290.60
85,2,-1,1361.07
85,2,1,341.32
85,3,-3,49145.30
85,3,-1,1207.40
85,3,1,486.75
85,4,-3,19658.12
85,4,-1,595.41
85,4,1,1179.41
85,5,-3,982906.00
85,5,-1,32900.16
85,5,1,21076.13
85,6,-3,98290.60
85,6,-1,4235.79
85,6,1,5759.11
85,7,-3,49145.30
85,7,-1,386.74
85,7,1,726.81
85,8,-3,19658.12
85,8,-1,1382.69
85,8,1,422.98
86,1,-3,982906.00
86,1,-1,65133.42
86,1,1,38672.17
86,2,-3,98290.60
86,2,-1,5361.45
86,2,1,5021.28
86,3,-3,49145.30
86,3,-1,1539.83
86,3,1,412.77
86,4,-3,19658.12
86,4,-1,1562.71
86,4,1,532.31
86,5,-3,982906.00
86,5,-1,66085.21
86,5,1,2276.00
86,6,-3,98290.60
86,6,-1,7051.96
86,6,1,793.52
86,7,-3,49145.30
86,7,-1,2978.42
86,7,1,1902.65
86,8,-3,19658.12
86,8,-1,1353.48
86,8,1,1040.67
87,1,-3,982906.00
87,1,-1,12095.15
87,1,1,5297.88
87,2,-3,98290.60
87,2,-1,6314.76
87,2,1,5790.48
87,3,-3,49145.30
87,3,-1,873.97
87,3,1,440.10
87,4,-3,19658.12
87,4,-1,1277.78
87,4,1,675.00
87,5,-3,982906.00
87,5,-1,48044.73
87,5,1,16024.17
87,6,-3,98290.60
87,6,-1,5102.16
87,6,1,4163.42
87,7,-3,49145.30
87,7,-1,2580.98
87,7,1,2458.61
87,8,-3,19658.12
87,8,-1,225.30
87,8,1,1230.67
88,1,-3,982906.00
88,1,-1,13992.41
88,1,1,145.87
88,2,-3,98290.60
88,2,-1,5080.61
88,2,1,7715.42
88,3,-3,49145.30
88,3,-1,1254.00
88,3,1,66.40
88,4,-3,19658.12
88,4,-1,601.09
88,4,1,379.67
88,5,-3,982906.00
88,5,-1,19701.43
88,5,1,83222.67
88,6,-3,98290.60
88,6,-1,2858.31
88,6,1,8043.77
88,7,-3,49145.30
88,7,-1,1445.15
88,7,1,169.93
88,8,-3,19658.12
88,8,-1,664.19
88,8,1,544.13
89,1,-3,982906.00
89,1,-1,9702.27
89,1,1,8722.62
89,2,-3,98290.60
89,2,-1,376.01
89,2,1,3328.88
89,3,-3,49145.30
89,3,-1,2296.30
89,3,1,1059.85
89,4,-3,19658.12
89,4,-1,145.47
89,4,1,732.22
89,5,-3,982906.00
89,5,-1,9386.01
89,5,1,49686.89
89,6,-3,98290.60
89,6,-1,2286.10
89,6,1,570.52
89,7,-3,49145.30
89,7,-1,29.80
89,7,1,1666.68
89,8,-3,19658.12
89,8,-1,475.94
89,8,1,1378.50
90,1,-3,982906.00
90,1,-1,31413.71
90,1,1,16014.28
90,2,-3,98290.60
90,2,-1,746.98
90,2,1,1168.99
90,3,-3,49145.30
90,3,-1,2227.07
90,3,1,1535.99
90,4,-3,19658.12
90,4,-1,907.65
90,4,1,520.60
90,5,-3,982906.00
90,5,-1,25890.31
90,5,1,14538.29
90,6,-3,98290.60
90,6,-1,5715.83
90,6,1,2488.60
90,7,-3,49145.30
90,7,-1,1788.23
90,7,1,2270.60
90,8,-3,19658.12
90,8,-1,1018.65
90,8,1,1013.00
91,1,-3,982906.00
91,1,-1,72649.13
91,1,1,2989.45
91,2,-3,98290.60
91,2,-1,4349.86
91,2,1,6397.06
91,3,-3,49145.30
91,3,-1,3968.51
91,3,1,258.28
91,4,-3,19658.12
91,4,-1,1186.87
91,4,1,776.18
91,5,-3,982906.00
91,5,-1,71536.74
91,5,1,56494.61
91,6,-3,98290.60
91,6,-1,6532.99
91,6,1,161.14
91,7,-3,49145.30
91,7,-1,1290.92
91,7,1,470.92
91,8,-3,19658.12
91,8,-1,152.82
91,8,1,1635.89
92,1,-3,982906.00
92,1,-1,863.22
92,1,1,28162.12
92,2,-3,98290.60
92,2,-1,4201.21
92,2,1,4101.88
92,3,-3,49145.30
92,3,-1,1904.99
92,3,1,1980.47
92,4,-3,19658.12
92,4,-1,1364.31
92,4,1,558.09
92,5,-3,982906.00
92,5,-1,74650.66
92,5,1,60938.39
92,6,-3,98290.60
92,6,-1,1030.54
92,6,1,4096.18
92,7,-3,49145.30
92,7,-1,3920.31
92,7,1,1058.84
92,8,-3,19658.12
92,8,-1,1562.26
92,8,1,925.96
93,1,-3,982906.00
93,1,-1,17247.05
93,1,1,20133.68
93,2,-3,98290.60
93,2,-1,5807.99
93,2,1,3619.65
93,3,-3,49145.30
93,3,-1,2818.53
93,3,1,3565.07
93,4,-3,19658.12
93,4,-1,436.76
93,4,1,630.67
93,5,-3,982906.00
93,5,-1,48003.87
93,5,1,71626.12
93,6,-3,98290.60
93,6,-1,2574.06
93,6,1,5726.84
93,7,-3,49145.30
93,7,-1,1695.85
93,7,1,642.31
93,8,-3,19658.12
93,8,-1,809.05
93,8,1,1196.89
94,1,-3,982906.00
94,1,-1,50508.12
94,1,1,22185.23
94,2,-3,98290.60
94,2,-1,5207.31
94,2,1,1125.01
94,3,-3,49145.30
94,3,-1,3130.37
94,3,1,481.64
94,4,-3,19658.12
94,4,-1,75.98
94,4,1,181.67
94,5,-3,982906.00
94,5,-1,59556.32
94,5,1,26419.65
94,6,-3,98290.60
94,6,-1,7312.36
94,6,1,4446.66
94,7,-3,49145.30
94,7,-1,3093.58
94,7,1,1275.55
94,8,-3,19658.12
94,8,-1,1491.68
94,8,1,1020.21
95,1,-3,982906.00
95,1,-1,47963.12
95,1,1,68270.30
95,2,-3,98290.60
95,2,-1,2564.01
95,2,1,414.73
95,3,-3,49145.30
95,3,-1,2154.73
95,3,1,3381.64
95,4,-3,19658.12
95,4,-1,452.90
95,4,1,287.75
95,5,-3,982906.00
95,5,-1,54593.74
95,5,1,45338.82
95,6,-3,98290.60
95,6,-1,6704.44
95,6,1,6908.24
95,7,-3,49145.30
95,7,-1,2635.01
95,7,1,624.18
95,8,-3,19658.12
95,8,-1,784.38
95,8,1,1175.93
96,1,-3,982906.00
96,1,-1,65136.26
96,1,1,7673.28
96,2,-3,98290.60
96,2,-1,1641.46
96,2,1,2168.44
96,3,-3,49145.30
96,3,-1,522.41
96,3,1,1993.91
96,4,-3,19658.12
96,4,-1,1327.73
96,4,1,55.85
96,5,-3,982906.00
96,5,-1,61839.06
96,5,1,16553.61
96,6,-3,98290.60
96,6,-1,3026.47
96,6,1,1312.79
96,7,-3,49145.30
96,7,-1,3736.44
96,7,1,1998.11
96,8,-3,19658.12
96,8,-1,1286.49
96,8,1,76.56
97,1,-3,982906.00
97,1,-1,72013.91
97,1,1,45466.91
97,2,-3,98290.60
97,2,-1,313.45
97,2,1,1749.07
97,3,-3,49145.30
97,3,-1,1886.00
97,3,1,1417.55
97,4,-3,19658.12
97,4,-1,1449.27
97,4,1,1070.45
97,5,-3,982906.00
97,5,-1,33544.04
97,5,1,861.01
97,6,-3,98290.60
97,6,-1,5537.52
97,6,1,5297.88
97,7,-3,49145.30
97,7,-1,3608.34
97,7,1,522.91
97,8,-3,19658.12
97,8,-1,970.21
97,8,1,141.63
98,1,-3,982906.00
98,1,-1,2220.73
98,1,1,14260.59
98,2,-3,98290.60
98,2,-1,853.32
98,2,1,2991.36
98,3,-3,49145.30
98,3,-1,1774.83
98,3,1,2033.66
98,4,-3,19658.12
98,4,-1,490.85
98,4,1,1253.34
98,5,-3,982906.00
98,5,-1,1045.27
98,5,1,33900.86
98,6,-3,98290.60
98,6,-1,4117.43
98,6,1,3652.74
98,7,-3,49145.30
98,7,-1,212.71
98,7,1,3099.49
98,8,-3,19658.12
98,8,-1,798.25
98,8,1,1261.91
99,1,-3,982906.00
99,1,-1,54101.02
99,1,1,26121.87
99,2,-3,98290.60
99,2,-1,1246.85
99,2,1,4163.33
99,3,-3,49145.30
99,3,-1,1729.90
99,3,1,1995.25
99,4,-3,19658.12
99,4,-1,19.61
99,4,1,1411.42
99,5,-3,982906.00
99,5,-1,10304.64
99,5,1,58832.41
99,6,-3,98290.60
99,6,-1,2464.06
99,6,1,6843.18
99,7,-3,49145.30
99,7,-1,355.34
99,7,1,2974.29
99,8,-3,19658.12
99,8,-1,197.43
99,8,1,232.90
100,1,-3,982906.00
100,1,-1,18824.62
100,1,1,30773.79
100,2,-3,98290.60
100,2,-1,2475.58
100,2,1,4807.27
100,3,-3,49145.30
100,3,-1,800.69
100,3,1,1514.44
100,4,-3,19658.12
100,4,-1,296.14
100,4,1,1067.57
100,5,-3,982906.00
100,5,-1,15481.24
100,5,1,20418.94
100,6,-3,98290.60
100,6,-1,1372.38
100,6,1,2321.31
100,7,-3,49145.30
100,7,-1,2513.91
100,7,1,136.51
100,8,-3,19658.12
100,8,-1,596.96
100,8,1,45.84
101,1,-3,982906.00
101,1,-1,5813.07
101,1,1,52256.31
101,2,-3,98290.60
101,2,-1,5861.14
101,2,1,2577.32
101,3,-3,49145.30
101,3,-1,3340.15
101,3,1,2494.97
101,4,-3,19658.12
101,4,-1,734.65
101,4,1,1153.59
101,5,-3,982906.00
101,5,-1,23646.13
101,5,1,11817.86
101,6,-3,98290.60
101,6,-1,5065.10
101,6,1,1517.62
101,7,-3,49145.30
101,7,-1,2591.52
101,7,1,3178.53
101,8,-3,19658.12
101,8,-1,1349.19
101,8,1,303.29
102,1,-3,982906.00
102,1,-1,62909.42
102,1,1,13568.89
102,2,-3,98290.60
102,2,-1,2960.17
102,2,1,2963.46
102,3,-3,49145.30
102,3,-1,3836.38
102,3,1,1745.64
102,4,-3,19658.12
102,4,-1,1472.73
102,4,1,292.39
